Game Date,Away Team,Home Team,Away Record,Home Record,Away Score,Home Score,Winning Pitcher,Winning IP,Winning H,Winning ER,Winning K,Winning BB,Losing Pitcher,Losing IP,Losing H,Losing ER,Losing K,Losing BB
2025-04-11,Colorado Rockies,San Diego Padres,3-10,11-3,0,8,N. Pivetta,7.0,3,0,10,1,G. Marquez,4.2,7,5,3,1
2025-04-11,Milwaukee Brewers,Arizona Diamondbacks,8-6,7-7,7,0,J. Quintana,7.0,4,0,2,0,E. Rodriguez,6.1,6,2,3,2
2025-04-11,Texas Rangers,Seattle Mariners,9-5,6-8,3,5,C. Vargas,1.0,1,0,0,0,C. Martin,1.1,2,2,1,0
2025-04-11,New York Mets,Athletics,9-4,5-9,7,6,G. Canning,5.1,7,4,3,3,J. Sears,4.0,6,3,7,1
2025-04-11,Chicago Cubs,Los Angeles Dodgers,9-7,11-4,0,3,Y. Yamamoto,6.0,2,0,9,1,M. Boyd,6.0,4,3,7,3
2025-04-12,Detroit Tigers,Minnesota Twins,9-5,4-11,4,0,J. Jobe,6.0,2,0,2,1,C. Paddack,5.0,2,1,5,2
2025-04-12,Philadelphia Phillies,St. Louis Cardinals,9-5,6-8,4,1,C. Sanchez,6.1,8,1,3,2,M. Mikolas,5.0,3,3,6,2
2025-04-12,San Francisco Giants,New York Yankees,10-4,8-6,4,8,W. Warren,5.0,2,2,6,2,J. Hicks,4.0,8,7,3,3
2025-04-12,Toronto Blue Jays,Baltimore Orioles,8-7,6-8,4,5,B. Baker,1.0,1,1,1,1,B. Francis,5.2,3,3,5,2
2025-04-12,New York Mets,Athletics,9-5,6-9,1,3,J.T. Ginn,5.1,5,1,6,2,D. Peterson,6.0,7,2,5,0
2025-04-12,Atlanta Braves,Tampa Bay Rays,4-10,6-8,5,4,D. Lee,1.0,2,0,0,1,C. Sulser,1.0,4,2,0,1
2025-04-12,Washington Nationals,Miami Marlins,6-8,7-7,6,7,S. Alcantara,5.2,5,4,1,4,T. Williams,4.2,8,6,2,1
2025-04-12,Boston Red Sox,Chicago White Sox,7-9,4-10,2,3,T. Gilbert,0.1,0,0,0,0,A. Chapman,0.1,1,1,1,1
2025-04-12,Kansas City Royals,Cleveland Guardians,7-8,8-6,3,6,L. Ortiz,5.2,1,1,10,2,M. Lorenzen,5.2,7,3,4,1
2025-04-12,Pittsburgh Pirates,Cincinnati Reds,5-10,7-8,2,5,A. Abbott,5.0,2,1,5,2,A. Heaney,6.0,3,4,6,2
2025-04-12,Los Angeles Angels,Houston Astros,9-5,6-8,4,1,T. Anderson,5.2,1,0,6,4,R. Gusto,4.0,4,3,6,1
2025-04-12,Milwaukee Brewers,Arizona Diamondbacks,8-7,8-7,4,5,R. Nelson,3.0,2,1,3,0,T. Megill,0.1,2,3,0,3
2025-04-12,Colorado Rockies,San Diego Padres,3-11,12-3,0,2,K. Hart,6.0,1,0,4,0,C. Dollander,5.2,3,2,7,2
2025-04-12,Chicago Cubs,Los Angeles Dodgers,10-7,11-5,16,0,B. Brown,6.0,5,0,5,0,R. Sasaki,5.0,4,1,3,2
2025-04-12,Texas Rangers,Seattle Mariners,9-6,7-8,2,9,B. Woo,7.0,6,1,7,1,K. Rocker,3.1,5,3,2,2
2025-04-13,San Francisco Giants,New York Yankees,11-4,8-7,5,4,L. Webb,5.0,5,3,5,4,C. Rodon,5.2,3,4,8,3
2025-04-13,Toronto Blue Jays,Baltimore Orioles,9-7,6-9,7,6,J. Hoffman,2.0,1,0,4,0,M. Bowman,1.0,2,0,0,0
2025-04-13,Atlanta Braves,Tampa Bay Rays,4-11,7-8,3,8,J. Boyle,5.0,0,0,7,2,C. Sale,4.1,6,3,7,3
2025-04-13,Kansas City Royals,Cleveland Guardians,8-8,8-7,4,2,C. Ragans,7.2,4,1,10,0,B. Lively,6.0,7,4,5,2
2025-04-13,Pittsburgh Pirates,Cincinnati Reds,5-11,8-8,0,4,H. Greene,7.0,2,0,8,1,C. Mlodzinski,4.1,5,4,4,2
2025-04-13,Washington Nationals,Miami Marlins,6-9,8-7,4,11,R. Henriquez,1.0,0,0,0,0,M. Gore,6.0,8,4,7,3
2025-04-13,Los Angeles Angels,Houston Astros,9-6,7-8,3,7,H. Wesneski,6.0,5,3,10,0,K. Hendricks,4.0,4,5,1,3
2025-04-13,Boston Red Sox,Chicago White Sox,8-9,4-11,3,1,G. Crochet,7.1,1,1,11,1,S. Smith,6.0,5,2,3,2
2025-04-13,Detroit Tigers,Minnesota Twins,9-6,5-11,1,5,S. Woods Richardson,5.0,5,1,5,0,C. Mize,5.2,7,4,3,0
2025-04-13,Philadelphia Phillies,St. Louis Cardinals,9-6,7-8,0,7,M. Liberatore,6.0,3,0,7,1,Z. Wheeler,6.0,7,4,3,1
2025-04-13,New York Mets,Athletics,10-5,6-10,8,0,K. Senga,7.0,4,0,4,2,L. Severino,5.2,4,1,6,3
2025-04-13,Colorado Rockies,San Diego Padres,3-12,13-3,0,6,M. King,9.0,2,0,8,1,K. Freeland,5.0,8,5,2,2
2025-04-13,Milwaukee Brewers,Arizona Diamondbacks,8-8,9-7,2,5,J. Beeks,1.0,1,0,1,0,B. Hudson,0.1,2,1,0,1
2025-04-13,Texas Rangers,Seattle Mariners,9-7,8-8,1,3,L. Gilbert,5.0,3,1,7,1,N. Eovaldi,5.0,5,2,3,0
2025-04-13,Chicago Cubs,Los Angeles Dodgers,11-7,11-6,4,2,E. Roberts,0.2,0,0,0,0,B. Treinen,1.0,2,1,3,0
2025-04-14,Washington Nationals,Pittsburgh Pirates,6-10,6-11,3,10,P. Skenes,6.0,3,1,6,0,B. Lord,4.1,6,4,1,3
2025-04-14,San Francisco Giants,Philadelphia Phillies,12-4,9-7,10,4,L. Roupp,5.0,6,4,8,3,T. Walker,5.0,6,4,5,1
2025-04-14,Boston Red Sox,Tampa Bay Rays,8-10,8-8,1,16,S. Baz,6.0,2,1,11,0,T. Houck,2.1,10,11,1,2
2025-04-14,Kansas City Royals,New York Yankees,8-9,9-7,1,4,C. Carrasco,5.0,1,1,4,2,S. Lugo,6.2,7,4,4,2
2025-04-14,Atlanta Braves,Toronto Blue Jays,5-11,9-8,8,4,G. Holmes,7.2,2,3,4,2,E. Lucas,5.0,6,8,3,4
2025-04-14,Detroit Tigers,Milwaukee Brewers,10-6,8-9,9,1,T. Skubal,7.0,4,0,9,0,T. Alexander,4.0,6,4,2,3
2025-04-14,New York Mets,Minnesota Twins,11-5,5-12,5,1,C. Holmes,5.0,2,1,8,2,J. Topa,1.0,2,1,1,0
2025-04-14,Houston Astros,St. Louis Cardinals,7-9,8-8,3,8,S. Gray,7.0,3,0,4,1,F. Valdez,4.0,10,7,3,1
2025-04-14,Chicago Cubs,San Diego Padres,11-8,14-3,4,10,A. Morejon,1.0,0,0,1,1,N. Pearson,0.1,2,3,0,3
2025-04-14,Colorado Rockies,Los Angeles Dodgers,3-13,12-6,3,5,D. May,6.0,3,1,7,0,A. Senzatela,4.1,9,4,1,1
2025-04-15,Arizona Diamondbacks,Miami Marlins,10-7,8-8,10,4,M. Kelly,6.0,3,1,9,1,C. Gillispie,5.0,8,8,6,2
2025-04-15,Seattle Mariners,Cincinnati Reds,8-9,9-8,4,8,S. Barlow,0.1,1,0,1,1,L. Castillo,4.1,7,6,3,4
2025-04-15,Washington Nationals,Pittsburgh Pirates,7-10,6-12,3,0,J. Irvin,7.0,3,0,6,1,M. Keller,6.0,6,3,3,2
2025-04-15,San Francisco Giants,Philadelphia Phillies,12-5,10-7,4,6,O. Kerkering,0.2,0,0,1,0,J. Verlander,5.2,8,4,1,3
2025-04-15,Boston Red Sox,Tampa Bay Rays,9-10,8-9,7,4,W. Buehler,5.0,3,2,3,3,R. Pepiot,6.0,9,6,8,2
2025-04-15,Cleveland Guardians,Baltimore Orioles,9-7,6-10,6,3,L. Allen,5.2,2,0,6,2,C. Morton,5.0,7,5,2,3
2025-04-15,Kansas City Royals,New York Yankees,8-10,10-7,2,4,M. Fried,6.2,5,2,7,2,M. Wacha,5.2,4,3,4,2
2025-04-15,Atlanta Braves,Toronto Blue Jays,5-12,10-8,3,6,K. Gausman,6.0,6,2,6,0,S. Schwellenbach,4.2,6,6,3,2
2025-04-15,Detroit Tigers,Milwaukee Brewers,10-7,9-9,0,5,Q. Priester,5.0,1,0,4,3,J. Flaherty,4.2,5,3,4,2
2025-04-15,New York Mets,Minnesota Twins,11-6,6-12,3,6,B. Ober,6.1,5,3,5,0,T. Megill,5.0,8,2,3,0
2025-04-15,Athletics,Chicago White Sox,7-10,4-12,12,3,J. Springs,5.0,3,3,4,3,S. Burke,3.1,6,5,2,2
